weekday;day;month;year;time;EA+ Geral (kWh);Sazonalidade;Periodo Tarifario;Energia;Energia Redes;Energia Total;Energia Redes Total;Total
Sat;2.0;1.0;2016.0;14:00;30.5;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sat;2.0;1.0;2016.0;14:15;30.580000000000002;I;vazio;0.045;0.0225;1.38;0.69;2.06
Sat;2.0;1.0;2016.0;14:30;30.55;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sat;2.0;1.0;2016.0;14:45;30.53;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sat;2.0;1.0;2016.0;15:00;30.58;I;vazio;0.045;0.0225;1.38;0.69;2.06
Sat;2.0;1.0;2016.0;15:15;30.54;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sat;2.0;1.0;2016.0;15:30;30.62;I;vazio;0.045;0.0225;1.38;0.69;2.07
Sat;2.0;1.0;2016.0;15:45;30.509999999999998;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sat;2.0;1.0;2016.0;16:00;30.509999999999998;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sat;2.0;1.0;2016.0;16:15;31.89;I;vazio;0.045;0.0225;1.44;0.72;2.15
Sat;2.0;1.0;2016.0;16:30;32.23;I;vazio;0.045;0.0225;1.45;0.73;2.18
Sat;2.0;1.0;2016.0;16:45;31.66;I;vazio;0.045;0.0225;1.42;0.71;2.14
Sat;2.0;1.0;2016.0;17:00;31.6;I;vazio;0.045;0.0225;1.42;0.71;2.13
Sat;2.0;1.0;2016.0;17:15;31.65;I;vazio;0.045;0.0225;1.42;0.71;2.14
Sat;2.0;1.0;2016.0;17:30;30.6;I;vazio;0.045;0.0225;1.38;0.69;2.07
Sat;2.0;1.0;2016.0;17:45;30.78;I;vazio;0.045;0.0225;1.39;0.69;2.08
Sat;2.0;1.0;2016.0;18:00;30.77;I;vazio;0.045;0.0225;1.38;0.69;2.08
