weekday;day;month;year;time;CONSUMO_TOTAL BVTP1;AVAC BVTP1;IT BVTP1
Sun;17;6;2018;02:15;39.4;13.6;22.17
Sun;17;6;2018;02:30;39.7;14.3;22.14
Sun;17;6;2018;02:45;37.54;12.0;22.17
Sun;17;6;2018;03:00;39.370000000000005;13.9;22.19
Sun;17;6;2018;03:15;39.089999999999996;13.5;22.15
Sun;17;6;2018;03:30;37.89;12.6;22.19
Sun;17;6;2018;03:45;40.019999999999996;14.5;22.14
Sun;17;6;2018;04:00;38.86;13.8;22.17
Sun;17;6;2018;04:15;37.75;12.3;22.14
Sun;17;6;2018;04:30;39.34;14.3;22.14
Sun;17;6;2018;04:45;38.43;13.3;22.13
Sun;17;6;2018;05:00;37.7;12.5;22.17
Sun;17;6;2018;05:15;39.91;14.7;22.13
Sun;17;6;2018;05:30;37.65;12.3;22.12
Sun;17;6;2018;05:45;37.73;12.3;22.11
Sun;17;6;2018;06:00;39.57;14.4;22.13
Sun;17;6;2018;06:15;37.21;11.8;22.09
Sun;17;6;2018;06:30;38.24;12.9;22.09
Sun;17;6;2018;06:45;39.93;14.2;22.12
Sun;17;6;2018;07:00;36.9;11.8;22.1
Sun;17;6;2018;07:15;39.5;13.6;22.1
Sun;17;6;2018;07:30;39.11;14.0;22.1
Sun;17;6;2018;07:45;37.3;12.1;22.08
Sun;17;6;2018;08:00;39.19;14.1;22.13
Sun;17;6;2018;08:15;38.989999999999995;13.8;22.11
Sun;17;6;2018;08:30;37.37;12.1;22.13
Sun;17;6;2018;08:45;39.43;14.1;22.14
Sun;17;6;2018;09:00;39.88;14.2;22.15
Sun;17;6;2018;09:15;37.58;12.0;22.13
Sun;17;6;2018;09:30;40.379999999999995;14.9;22.17
Sun;17;6;2018;09:45;39.28;13.8;22.16
Sun;17;6;2018;10:00;38.099999999999994;12.7;22.18
Sun;17;6;2018;10:15;40.42;15.1;22.18
Sun;17;6;2018;10:30;38.66;13.1;22.22
Sun;17;6;2018;10:45;38.089999999999996;12.8;22.21
Sun;17;6;2018;11:00;40.879999999999995;14.9;22.21
Sun;17;6;2018;11:15;39.19;13.3;22.21
Sun;17;6;2018;11:30;38.660000000000004;12.8;22.21
Sun;17;6;2018;11:45;40.2;14.9;22.23
Sun;17;6;2018;12:00;38.300000000000004;12.9;22.24
Sun;17;6;2018;12:15;38.99;13.3;22.22
Sun;17;6;2018;12:30;40.99;15.8;22.23
Sun;17;6;2018;12:45;37.89;12.2;22.23
Sun;17;6;2018;13:00;39.38;13.7;22.28
Sun;17;6;2018;13:15;40.83;15.5;22.25
Sun;17;6;2018;13:30;37.980000000000004;12.2;22.24
Sun;17;6;2018;13:45;39.01;13.4;22.27
Sun;17;6;2018;14:00;40.800000000000004;15.5;22.27
Sun;17;6;2018;14:15;38.1;12.3;22.25
Sun;17;6;2018;14:30;39.6;14.0;22.25
Sun;17;6;2018;14:45;41.35;15.8;22.28
Sun;17;6;2018;15:00;38.34;12.6;22.29
Sun;17;6;2018;15:15;39.42;13.9;22.27
Sun;17;6;2018;15:30;40.82;15.0;22.29
Sun;17;6;2018;15:45;37.18;11.8;22.26
Sun;17;6;2018;16:00;39.03;13.3;22.3
Sun;17;6;2018;16:15;40.45;14.6;22.28
Sun;17;6;2018;16:30;36.61;11.3;22.3
Sun;17;6;2018;16:45;39.660000000000004;13.8;22.29
Sun;17;6;2018;17:00;38.94;13.2;22.3
Sun;17;6;2018;17:15;37.59;11.9;22.28
Sun;17;6;2018;17:30;40.09;14.7;22.29
Sun;17;6;2018;17:45;38.6;12.8;22.31
Sun;17;6;2018;18:00;37.26;11.5;22.33
Sun;17;6;2018;18:15;40.51;14.6;22.31
Sun;17;6;2018;18:30;37.300000000000004;12.0;22.31
Sun;17;6;2018;18:45;38.53;12.9;22.32
Sun;17;6;2018;19:00;40.08;14.1;22.37
Sun;17;6;2018;19:15;37.120000000000005;11.8;22.35
Sun;17;6;2018;19:30;40.5;14.3;22.34
Sun;17;6;2018;19:45;39.35;14.1;22.32
Sun;17;6;2018;20:00;37.79;11.9;22.32
Sun;17;6;2018;20:15;40.79;15.2;22.31
Sun;17;6;2018;20:30;38.230000000000004;12.5;22.32
Sun;17;6;2018;20:45;38.25;12.5;22.33
Sun;17;6;2018;21:00;40.120000000000005;14.7;22.33
Sun;17;6;2018;21:15;38.54;13.0;22.32
Sun;17;6;2018;21:30;38.21;12.3;22.3
Sun;17;6;2018;21:45;40.09;14.8;22.3
Sun;17;6;2018;22:00;38.410000000000004;12.7;22.29
Sun;17;6;2018;22:15;37.730000000000004;12.6;22.27
Sun;17;6;2018;22:30;40.03;14.9;22.29
Sun;17;6;2018;22:45;38.21;12.7;22.29
Sun;17;6;2018;23:00;38.09;12.7;22.27
Sun;17;6;2018;23:15;40.38;14.9;22.27
Sun;17;6;2018;23:30;36.88;11.6;22.26
Sun;17;6;2018;23:45;39.27;14.1;22.25
Mon;18;6;2018;00:00;42.34;14.9;23.84
Mon;18;6;2018;00:15;34.48;11.0;20.75
Mon;18;6;2018;00:30;39.32;14.0;22.2
Mon;18;6;2018;00:45;39.58;14.3;22.19
Mon;18;6;2018;01:00;36.74;11.5;22.25
Mon;18;6;2018;01:15;39.21;13.9;22.17
Mon;18;6;2018;01:30;39.79;14.6;22.2
Mon;18;6;2018;01:45;37.09;11.8;22.16
Mon;18;6;2018;02:00;38.550000000000004;13.3;22.16
Mon;18;6;2018;02:15;39.95;15.0;22.14
Mon;18;6;2018;02:30;37.24;11.9;22.13
Mon;18;6;2018;02:45;38.050000000000004;12.9;22.12
Mon;18;6;2018;03:00;40.25;14.6;22.18
Mon;18;6;2018;03:15;37.02;12.0;22.16
Mon;18;6;2018;03:30;38.800000000000004;13.7;22.17
Mon;18;6;2018;03:45;39.36;14.0;22.16
Mon;18;6;2018;04:00;36.6;11.5;22.19
Mon;18;6;2018;04:15;39.34;13.9;22.15
Mon;18;6;2018;04:30;38.82;14.0;22.12
Mon;18;6;2018;04:45;36.69;11.6;22.07
Mon;18;6;2018;05:00;39.92;14.4;22.09
Mon;18;6;2018;05:15;37.51;12.8;22.06
Mon;18;6;2018;05:30;37.47;12.4;22.06
Mon;18;6;2018;05:45;40.33;14.8;22.05
Mon;18;6;2018;06:00;36.370000000000005;11.6;22.04
Mon;18;6;2018;06:15;38.44;13.3;22.02
Mon;18;6;2018;06:30;39.94;14.8;22.01
Mon;18;6;2018;06:45;37.78;11.9;22.01
Mon;18;6;2018;07:00;39.5;12.7;22.04
Mon;18;6;2018;07:15;41.33;15.0;22.03
Mon;18;6;2018;07:30;39.300000000000004;12.8;22.05
Mon;18;6;2018;07:45;39.5;12.7;22.08
Mon;18;6;2018;08:00;44.96;15.2;22.15
Mon;18;6;2018;08:15;42.410000000000004;12.8;22.14
Mon;18;6;2018;08:30;41.93;13.0;22.2
Mon;18;6;2018;08:45;43.92;15.3;22.27
Mon;18;6;2018;09:00;42.870000000000005;13.2;22.37
Mon;18;6;2018;09:15;42.2;12.2;22.45
Mon;18;6;2018;09:30;44.57;14.4;22.48
Mon;18;6;2018;09:45;43.160000000000004;13.1;22.53
Mon;18;6;2018;10:00;42.4;12.2;22.59
Mon;18;6;2018;10:15;45.800000000000004;14.7;22.58
Mon;18;6;2018;10:30;43.76;13.5;22.62
Mon;18;6;2018;10:45;43.58;12.2;22.72
Mon;18;6;2018;11:00;46.0;15.3;22.73
Mon;18;6;2018;11:15;44.71;13.3;22.67
Mon;18;6;2018;11:30;43.050000000000004;12.5;22.69
Mon;18;6;2018;11:45;46.31;15.4;22.77
Mon;18;6;2018;12:00;44.06;13.6;22.77
Mon;18;6;2018;12:15;44.160000000000004;12.8;22.72
Mon;18;6;2018;12:30;46.150000000000006;15.5;22.69
Mon;18;6;2018;12:45;44.99;13.9;22.67
Mon;18;6;2018;13:00;44.01;12.8;22.63
Mon;18;6;2018;13:15;47.25;15.3;22.62
Mon;18;6;2018;13:30;45.77;14.7;22.59
Mon;18;6;2018;13:45;44.160000000000004;12.9;22.63
Mon;18;6;2018;14:00;45.92;15.2;22.69
Mon;18;6;2018;14:15;44.34;13.5;22.71
Mon;18;6;2018;14:30;44.69;12.9;22.73
Mon;18;6;2018;14:45;45.99;15.0;22.76
Mon;18;6;2018;15:00;45.04;13.6;22.8
Mon;18;6;2018;15:15;44.06;13.0;22.75
Mon;18;6;2018;15:30;46.18;15.3;22.73
Mon;18;6;2018;15:45;44.28;13.3;22.71
Mon;18;6;2018;16:00;43.94;13.3;22.77
Mon;18;6;2018;16:15;46.59;15.3;22.75
Mon;18;6;2018;16:30;43.49;13.5;22.79
Mon;18;6;2018;16:45;44.56;13.0;22.74
Mon;18;6;2018;17:00;46.0;15.0;22.72
Mon;18;6;2018;17:15;44.730000000000004;14.1;22.72
Mon;18;6;2018;17:30;43.31;12.5;22.75
Mon;18;6;2018;17:45;45.58;15.3;22.74
Mon;18;6;2018;18:00;42.300000000000004;13.6;22.72
Mon;18;6;2018;18:15;41.25;12.9;22.59
Mon;18;6;2018;18:30;43.77;15.4;22.6
Mon;18;6;2018;18:45;42.15;13.9;22.59
Mon;18;6;2018;19:00;40.74;12.8;22.58
Mon;18;6;2018;19:15;43.14;15.6;22.52
Mon;18;6;2018;19:30;42.410000000000004;15.3;22.49
Mon;18;6;2018;19:45;39.21;11.8;22.49
Mon;18;6;2018;20:00;41.58;14.9;22.47
Mon;18;6;2018;20:15;41.14;14.3;22.43
Mon;18;6;2018;20:30;39.120000000000005;12.1;22.43
Mon;18;6;2018;20:45;41.6;15.0;22.43
Mon;18;6;2018;21:00;41.6;14.5;22.44
Mon;18;6;2018;21:15;37.97;12.0;22.42
Mon;18;6;2018;21:30;41.27;15.2;22.42
Mon;18;6;2018;21:45;42.89;16.1;22.41
Mon;18;6;2018;22:00;39.36;13.6;22.42
Mon;18;6;2018;22:15;39.06;12.9;22.4
Mon;18;6;2018;22:30;42.44;16.3;22.4
Mon;18;6;2018;22:45;41.27;15.9;22.37
Mon;18;6;2018;23:00;38.57;12.6;22.41
Mon;18;6;2018;23:15;40.160000000000004;14.0;22.36
Mon;18;6;2018;23:30;41.58;15.9;22.37
Mon;18;6;2018;23:45;39.63;14.0;22.31
Tue;19;6;2018;00:00;43.13;15.1;23.91
Tue;19;6;2018;00:15;35.6;11.7;20.85
Tue;19;6;2018;00:30;41.02;15.3;22.29
Tue;19;6;2018;00:45;39.96;14.2;22.26
Tue;19;6;2018;01:00;37.63;12.3;22.32
Tue;19;6;2018;01:15;40.78;14.8;22.27
Tue;19;6;2018;01:30;40.83;15.1;22.28
Tue;19;6;2018;01:45;37.46;12.0;22.24
Tue;19;6;2018;02:00;41.15;15.4;22.23
Tue;19;6;2018;02:15;40.910000000000004;15.0;22.21
Tue;19;6;2018;02:30;39.1;13.8;22.2
Tue;19;6;2018;02:45;38.95;13.1;22.2
Tue;19;6;2018;03:00;40.92;15.5;22.22
Tue;19;6;2018;03:15;40.67;14.7;22.2
Tue;19;6;2018;03:30;37.96;12.4;22.17
Tue;19;6;2018;03:45;39.910000000000004;14.6;22.16
Tue;19;6;2018;04:00;41.33;15.3;22.19
Tue;19;6;2018;04:15;38.1;12.7;22.13
Tue;19;6;2018;04:30;38.65;13.3;22.18
Tue;19;6;2018;04:45;41.63;15.7;22.12
Tue;19;6;2018;05:00;38.18;12.7;22.18
Tue;19;6;2018;05:15;38.76;13.1;22.18
Tue;19;6;2018;05:30;40.92;15.2;22.17
Tue;19;6;2018;05:45;37.95;13.0;22.13
Tue;19;6;2018;06:00;39.75;13.5;22.14
Tue;19;6;2018;06:15;40.57;15.4;22.13
Tue;19;6;2018;06:30;37.04;11.6;22.14
Tue;19;6;2018;06:45;41.13;14.3;22.13
Tue;19;6;2018;07:00;41.620000000000005;14.9;22.16
Tue;19;6;2018;07:15;39.800000000000004;12.8;22.14
Tue;19;6;2018;07:30;40.35;13.5;22.17
Tue;19;6;2018;07:45;42.29;15.5;22.2
Tue;19;6;2018;08:00;40.120000000000005;12.9;22.26
Tue;19;6;2018;08:15;40.31;13.2;22.25
Tue;19;6;2018;08:30;46.61;16.1;22.28
Tue;19;6;2018;08:45;42.83;13.5;22.32
Tue;19;6;2018;09:00;42.79;12.6;22.45
Tue;19;6;2018;09:15;46.22;15.1;22.48
Tue;19;6;2018;09:30;44.96;14.4;22.52
Tue;19;6;2018;09:45;43.120000000000005;12.0;22.53
Tue;19;6;2018;10:00;45.25;14.5;22.62
Tue;19;6;2018;10:15;44.910000000000004;13.7;22.64
Tue;19;6;2018;10:30;43.28;12.6;22.65
Tue;19;6;2018;10:45;46.17;14.6;22.66
Tue;19;6;2018;11:00;44.92;14.1;22.71
Tue;19;6;2018;11:15;43.92;12.2;22.68
Tue;19;6;2018;11:30;46.95;15.2;22.7
Tue;19;6;2018;11:45;45.88;14.6;22.71
Tue;19;6;2018;12:00;44.22;12.3;22.73
Tue;19;6;2018;12:15;45.75;15.2;22.7
Tue;19;6;2018;12:30;46.67;15.4;22.7
Tue;19;6;2018;12:45;42.31;12.2;22.66
Tue;19;6;2018;13:00;44.82;13.8;22.65
Tue;19;6;2018;13:15;46.53;15.5;22.65
Tue;19;6;2018;13:30;44.4;14.1;22.69
Tue;19;6;2018;13:45;44.71;14.0;22.66
Tue;19;6;2018;14:00;46.67;16.3;22.76
Tue;19;6;2018;14:15;45.79;14.4;22.74
Tue;19;6;2018;14:30;41.29;11.0;22.72
Tue;19;6;2018;14:45;46.01;14.8;22.75
Tue;19;6;2018;15:00;46.03;15.4;22.76
Tue;19;6;2018;15:15;41.7;10.8;22.75
Tue;19;6;2018;15:30;45.370000000000005;13.9;22.78
Tue;19;6;2018;15:45;46.42;15.8;22.79
Tue;19;6;2018;16:00;42.24;11.0;22.81
Tue;19;6;2018;16:15;43.9;13.1;22.82
Tue;19;6;2018;16:30;47.01;15.9;22.76
Tue;19;6;2018;16:45;42.36;11.3;22.73
Tue;19;6;2018;17:00;43.64;12.9;22.73
Tue;19;6;2018;17:15;46.300000000000004;15.9;22.71
Tue;19;6;2018;17:30;41.84;12.0;22.75
Tue;19;6;2018;17:45;43.1;12.6;22.72
Tue;19;6;2018;18:00;42.49;14.5;22.65
Tue;19;6;2018;18:15;40.480000000000004;12.6;22.63
Tue;19;6;2018;18:30;41.15;13.2;22.6
Tue;19;6;2018;18:45;41.77;13.5;22.59
Tue;19;6;2018;19:00;40.99;14.1;22.65
Tue;19;6;2018;19:15;39.410000000000004;11.9;22.53
Tue;19;6;2018;19:30;40.5;13.3;22.52
Tue;19;6;2018;19:45;42.59;15.9;22.5
Tue;19;6;2018;20:00;36.480000000000004;10.3;22.46
Tue;19;6;2018;20:15;41.050000000000004;14.7;22.46
Tue;19;6;2018;20:30;41.68;15.1;22.43
Tue;19;6;2018;20:45;37.1;11.2;22.47
Tue;19;6;2018;21:00;41.03;14.7;22.46
Tue;19;6;2018;21:15;40.27;14.2;22.43
Tue;19;6;2018;21:30;37.910000000000004;12.1;22.46
Tue;19;6;2018;21:45;40.17;13.6;22.42
Tue;19;6;2018;22:00;38.980000000000004;13.5;22.45
Tue;19;6;2018;22:15;39.33;13.7;22.43
Tue;19;6;2018;22:30;37.44;11.5;22.43
Tue;19;6;2018;22:45;39.480000000000004;14.0;22.44
Tue;19;6;2018;23:00;41.68;15.7;22.47
Tue;19;6;2018;23:15;35.33;9.8;22.43
Tue;19;6;2018;23:30;40.25;14.4;22.4
Tue;19;6;2018;23:45;39.86;14.2;22.35
Wed;20;6;2018;00:00;39.62;12.2;24.03
Wed;20;6;2018;00:15;37.17;13.0;20.83
Wed;20;6;2018;00:30;39.28;13.8;22.32
Wed;20;6;2018;00:45;38.6;13.2;22.32
Wed;20;6;2018;01:00;37.730000000000004;11.9;22.35
Wed;20;6;2018;01:15;38.720000000000006;13.1;22.29
Wed;20;6;2018;01:30;40.75;15.2;22.26
Wed;20;6;2018;01:45;35.71;10.0;22.26
Wed;20;6;2018;02:00;39.07;13.7;22.26
Wed;20;6;2018;02:15;40.06;14.4;22.19
Wed;20;6;2018;02:30;36.38;11.0;22.21
Wed;20;6;2018;02:45;39.27;13.4;22.18
Wed;20;6;2018;03:00;39.31;13.4;22.24
Wed;20;6;2018;03:15;37.49;12.4;22.19
Wed;20;6;2018;03:30;37.78;11.8;22.19
Wed;20;6;2018;03:45;39.29;13.6;22.17
Wed;20;6;2018;04:00;39.120000000000005;14.2;22.2
Wed;20;6;2018;04:15;35.81;9.9;22.16
Wed;20;6;2018;04:30;40.06;14.8;22.18
Wed;20;6;2018;04:45;38.81;13.8;22.15
Wed;20;6;2018;05:00;35.95;10.0;22.23
Wed;20;6;2018;05:15;40.24;14.8;22.17
Wed;20;6;2018;05:30;37.84;12.1;22.21
Wed;20;6;2018;05:45;37.57;11.8;22.15
Wed;20;6;2018;06:00;39.13;13.9;22.16
Wed;20;6;2018;06:15;38.38;12.6;22.15
Wed;20;6;2018;06:30;37.45;12.2;22.15
Wed;20;6;2018;06:45;39.5;12.8;22.15
Wed;20;6;2018;07:00;42.03;15.2;22.19
Wed;20;6;2018;07:15;37.67;11.0;22.17
Wed;20;6;2018;07:30;40.07;13.3;22.19
Wed;20;6;2018;07:45;42.61;15.7;22.22
Wed;20;6;2018;08:00;38.1;11.3;22.26
Wed;20;6;2018;08:15;40.07;12.8;22.29
Wed;20;6;2018;08:30;46.19;16.0;22.28
Wed;20;6;2018;08:45;41.67;12.4;22.35
Wed;20;6;2018;09:00;43.02;12.4;22.46
Wed;20;6;2018;09:15;45.13;14.9;22.48
Wed;20;6;2018;09:30;43.0;12.7;22.55
Wed;20;6;2018;09:45;43.59;13.0;22.54
Wed;20;6;2018;10:00;46.120000000000005;15.1;22.65
Wed;20;6;2018;10:15;43.32;13.3;22.66
Wed;20;6;2018;10:30;44.2;13.4;22.67
Wed;20;6;2018;10:45;45.13;14.5;22.64
Wed;20;6;2018;11:00;45.480000000000004;14.9;22.72
Wed;20;6;2018;11:15;44.59;13.3;22.66
Wed;20;6;2018;11:30;43.59;13.62;22.71
Wed;20;6;2018;11:45;43.59;13.62;22.71
Wed;20;6;2018;12:00;43.59;13.62;22.71
Wed;20;6;2018;12:15;43.59;13.62;22.71
Wed;20;6;2018;12:30;43.59;13.62;22.71
Wed;20;6;2018;12:45;43.59;13.62;22.71
Wed;20;6;2018;13:00;41.75;12.4;22.61
Wed;20;6;2018;13:15;44.2;14.8;22.58
Wed;20;6;2018;13:30;42.89;12.8;22.58
Wed;20;6;2018;13:45;42.7;12.5;22.62
Wed;20;6;2018;14:00;44.800000000000004;14.8;22.68
Wed;20;6;2018;14:15;43.96;14.4;22.61
Wed;20;6;2018;14:30;41.47;11.4;22.64
Wed;20;6;2018;14:45;45.01;15.2;22.65
Wed;20;6;2018;15:00;44.29;14.0;22.79
Wed;20;6;2018;15:15;43.379999999999995;12.6;22.78
Wed;20;6;2018;15:30;44.79;14.7;22.72
Wed;20;6;2018;15:45;44.010000000000005;13.6;22.72
Wed;20;6;2018;16:00;43.29;13.5;22.71
Wed;20;6;2018;16:15;45.379999999999995;15.0;22.71
Wed;20;6;2018;16:30;42.58;12.8;22.75
Wed;20;6;2018;16:45;43.61;13.0;22.72
Wed;20;6;2018;17:00;44.86;15.2;22.74
Wed;20;6;2018;17:15;42.65;12.5;22.69
Wed;20;6;2018;17:30;42.46;13.2;22.73
Wed;20;6;2018;17:45;45.370000000000005;15.2;22.7
Wed;20;6;2018;18:00;41.78;13.7;22.65
Wed;20;6;2018;18:15;40.02;12.2;22.6
Wed;20;6;2018;18:30;42.64;14.8;22.58
Wed;20;6;2018;18:45;42.14;14.6;22.54
Wed;20;6;2018;19:00;38.98;12.0;22.56
Wed;20;6;2018;19:15;42.7;15.4;22.53
Wed;20;6;2018;19:30;43.04;16.1;22.49
Wed;20;6;2018;19:45;39.419999999999995;13.0;22.47
Wed;20;6;2018;20:00;39.120000000000005;13.2;22.45
Wed;20;6;2018;20:15;41.870000000000005;15.9;22.42
Wed;20;6;2018;20:30;40.65;14.9;22.44
Wed;20;6;2018;20:45;37.7;11.8;22.43
Wed;20;6;2018;21:00;39.81;14.1;22.42
Wed;20;6;2018;21:15;40.940000000000005;14.8;22.43
Wed;20;6;2018;21:30;37.34;11.6;22.41
Wed;20;6;2018;21:45;39.79;13.8;22.39
Wed;20;6;2018;22:00;40.050000000000004;14.6;22.4
Wed;20;6;2018;22:15;37.08;11.6;22.37
Wed;20;6;2018;22:30;40.24;14.8;22.37
Wed;20;6;2018;22:45;38.809999999999995;13.4;22.35
Wed;20;6;2018;23:00;37.5;12.1;22.39
Wed;20;6;2018;23:15;40.32;14.6;22.35
Wed;20;6;2018;23:30;37.81;12.7;22.34
Wed;20;6;2018;23:45;39.099999999999994;13.2;22.31
Thu;21;6;2018;00:00;43.21;15.7;23.99
Thu;21;6;2018;00:15;34.75;11.2;20.71
Thu;21;6;2018;00:30;38.67;13.2;22.32
Thu;21;6;2018;00:45;39.96;14.8;22.28
Thu;21;6;2018;01:00;52.720000000000006;18.05;30.45
Thu;21;6;2018;01:15;52.720000000000006;18.05;30.45
Thu;21;6;2018;01:30;11.120000000000001;4.2;6.02
Thu;21;6;2018;01:45;37.15;12.1;22.23
Thu;21;6;2018;02:00;38.79;13.2;22.25
Thu;21;6;2018;02:15;40.19;14.8;22.21
Thu;21;6;2018;02:30;37.64;12.4;22.19
Thu;21;6;2018;02:45;39.08;13.4;22.18
Thu;21;6;2018;03:00;41.02;15.1;22.24
Thu;21;6;2018;03:15;37.09;11.7;22.18
Thu;21;6;2018;03:30;39.32;13.3;22.19
Thu;21;6;2018;03:45;40.62;14.9;22.17
Thu;21;6;2018;04:00;37.57;11.6;22.18
Thu;21;6;2018;04:15;39.410000000000004;13.6;22.14
Thu;21;6;2018;04:30;40.7;15.1;22.17
Thu;21;6;2018;04:45;37.15;11.4;22.14
Thu;21;6;2018;05:00;39.0;13.5;22.21
Thu;21;6;2018;05:15;40.690000000000005;14.7;22.16
Thu;21;6;2018;05:30;37.480000000000004;11.9;22.19
Thu;21;6;2018;05:45;39.129999999999995;13.4;22.15
Thu;21;6;2018;06:00;39.97;14.3;22.17
Thu;21;6;2018;06:15;37.55;11.7;22.13
Thu;21;6;2018;06:30;40.06;14.3;22.14
Thu;21;6;2018;06:45;41.03;14.5;22.13
Thu;21;6;2018;07:00;38.04;11.6;22.19
Thu;21;6;2018;07:15;40.38;14.0;22.17
Thu;21;6;2018;07:30;40.71;14.4;22.17
Thu;21;6;2018;07:45;38.209999999999994;11.6;22.2
Thu;21;6;2018;08:00;40.88;14.1;22.26
Thu;21;6;2018;08:15;41.07;14.5;22.26
Thu;21;6;2018;08:30;41.379999999999995;11.9;22.29
Thu;21;6;2018;08:45;42.660000000000004;14.1;22.31
Thu;21;6;2018;09:00;43.73;13.8;22.44
Thu;21;6;2018;09:15;41.36;11.7;22.46
Thu;21;6;2018;09:30;43.849999999999994;14.1;22.5
Thu;21;6;2018;09:45;42.35;13.0;22.49
Thu;21;6;2018;10:00;42.129999999999995;12.4;22.6
Thu;21;6;2018;10:15;44.59;14.6;22.61
Thu;21;6;2018;10:30;42.24;13.1;22.65
Thu;21;6;2018;10:45;42.07;12.1;22.63
Thu;21;6;2018;11:00;44.47;14.5;22.74
Thu;21;6;2018;11:15;42.3;12.7;22.67
Thu;21;6;2018;11:30;41.870000000000005;12.6;22.74
Thu;21;6;2018;11:45;44.629999999999995;14.5;22.68
Thu;21;6;2018;12:00;42.65;13.3;22.71
Thu;21;6;2018;12:15;42.089999999999996;12.1;22.68
Thu;21;6;2018;12:30;44.67;15.2;22.67
Thu;21;6;2018;12:45;41.96;12.6;22.63
Thu;21;6;2018;13:00;41.74;12.7;22.63
Thu;21;6;2018;13:15;44.510000000000005;15.3;22.61
Thu;21;6;2018;13:30;42.46;13.5;22.59
Thu;21;6;2018;13:45;42.06;12.8;22.58
Thu;21;6;2018;14:00;43.79;14.4;22.62
Thu;21;6;2018;14:15;42.05;12.1;22.6
Thu;21;6;2018;14:30;43.1;13.0;22.62
Thu;21;6;2018;14:45;45.37;15.1;22.69
Thu;21;6;2018;15:00;42.53;13.0;22.68
Thu;21;6;2018;15:15;42.5;12.9;22.67
Thu;21;6;2018;15:30;44.25;15.2;22.7
Thu;21;6;2018;15:45;40.96;11.8;22.67
Thu;21;6;2018;16:00;43.39;13.7;22.7
Thu;21;6;2018;16:15;43.29;13.7;22.67
Thu;21;6;2018;16:30;41.49;12.2;22.73
Thu;21;6;2018;16:45;43.769999999999996;14.9;22.67
Thu;21;6;2018;17:00;43.59;14.2;22.67
Thu;21;6;2018;17:15;41.57;12.2;22.69
Thu;21;6;2018;17:30;44.290000000000006;14.8;22.69
Thu;21;6;2018;17:45;43.75;14.4;22.66
Thu;21;6;2018;18:00;40.55;12.4;22.62
Thu;21;6;2018;18:15;42.78;15.0;22.59
Thu;21;6;2018;18:30;40.67;13.1;22.57
Thu;21;6;2018;18:45;39.44;12.1;22.57
Thu;21;6;2018;19:00;42.07;14.8;22.55
Thu;21;6;2018;19:15;40.96;14.0;22.56
Thu;21;6;2018;19:30;39.22;12.1;22.54
Thu;21;6;2018;19:45;41.339999999999996;15.1;22.51
Thu;21;6;2018;20:00;39.02;13.0;22.5
Thu;21;6;2018;20:15;38.22;12.2;22.48
Thu;21;6;2018;20:30;40.42;14.3;22.46
Thu;21;6;2018;20:45;39.8;13.7;22.47
Thu;21;6;2018;21:00;37.95;11.9;22.48
Thu;21;6;2018;21:15;40.410000000000004;14.6;22.44
Thu;21;6;2018;21:30;39.57;13.6;22.43
Thu;21;6;2018;21:45;37.84;12.3;22.39
Thu;21;6;2018;22:00;40.33;14.6;22.4
Thu;21;6;2018;22:15;38.94;13.6;22.36
Thu;21;6;2018;22:30;38.019999999999996;12.4;22.36
Thu;21;6;2018;22:45;40.08;14.5;22.34
Thu;21;6;2018;23:00;38.06;12.5;22.4
Thu;21;6;2018;23:15;38.05;12.8;22.34
Thu;21;6;2018;23:30;40.39;14.8;22.33
Thu;21;6;2018;23:45;37.99;12.9;22.31
Fri;22;6;2018;00:00;41.8;13.4;24.71
Fri;22;6;2018;00:15;36.0;13.5;20.02
Fri;22;6;2018;00:30;38.38999999999999;13.2;22.31
Fri;22;6;2018;00:45;37.15;11.8;22.27
Fri;22;6;2018;01:00;39.86;14.3;22.33
Fri;22;6;2018;01:15;39.18;14.0;22.28
Fri;22;6;2018;01:30;37.35;12.0;22.28
Fri;22;6;2018;01:45;39.370000000000005;14.1;22.23
Fri;22;6;2018;02:00;39.26;13.7;22.24
Fri;22;6;2018;02:15;36.099999999999994;11.6;22.21
Fri;22;6;2018;02:30;39.16;14.1;22.19
Fri;22;6;2018;02:45;39.26;13.4;22.18
Fri;22;6;2018;03:00;37.73;12.2;22.24
Fri;22;6;2018;03:15;39.74;14.6;22.19
Fri;22;6;2018;03:30;38.379999999999995;12.9;22.22
Fri;22;6;2018;03:45;37.24;12.2;22.16
Fri;22;6;2018;04:00;39.660000000000004;14.8;22.19
Fri;22;6;2018;04:15;37.24;12.2;22.16
Fri;22;6;2018;04:30;38.35;13.0;22.17
Fri;22;6;2018;04:45;39.85;14.7;22.14
Fri;22;6;2018;05:00;37.27;12.3;22.19
Fri;22;6;2018;05:15;38.32;13.0;22.16
Fri;22;6;2018;05:30;40.17;15.0;22.15
Fri;22;6;2018;05:45;37.0;12.0;22.15
Fri;22;6;2018;06:00;38.63;13.0;22.17
Fri;22;6;2018;06:15;39.85;14.9;22.16
Fri;22;6;2018;06:30;37.1;11.8;22.16
Fri;22;6;2018;06:45;39.94;13.6;22.18
Fri;22;6;2018;07:00;40.96;14.3;22.2
Fri;22;6;2018;07:15;37.86;11.3;22.22
Fri;22;6;2018;07:30;40.74;14.2;22.19
