weekday;day;month;year;time;EA+ Geral (kWh);Sazonalidade;Periodo Tarifario;Energia;Energia Redes;Energia Total;Energia Redes Total;Total
Sun;3.0;1.0;2016.0;12:15;21.69;I;cheia;0.0663;0.0573;1.44;1.24;2.68
Sun;3.0;1.0;2016.0;12:30;23.14;I;cheia;0.0663;0.0573;1.53;1.33;2.86
Sun;3.0;1.0;2016.0;12:45;22.86;I;cheia;0.0663;0.0573;1.52;1.31;2.83
Sun;3.0;1.0;2016.0;13:00;23.17;I;cheia;0.0663;0.0573;1.54;1.33;2.86
Sun;3.0;1.0;2016.0;13:15;21.12;I;cheia;0.0663;0.0573;1.4;1.21;2.61
Sun;3.0;1.0;2016.0;13:30;22.84;I;cheia;0.0663;0.0573;1.51;1.31;2.82
Sun;3.0;1.0;2016.0;13:45;23.0;I;cheia;0.0663;0.0573;1.52;1.32;2.84
Sun;3.0;1.0;2016.0;14:00;21.45;I;cheia;0.0663;0.0573;1.42;1.23;2.65
Sun;3.0;1.0;2016.0;14:15;23.26;I;cheia;0.0663;0.0573;1.54;1.33;2.87
Sun;3.0;1.0;2016.0;14:30;22.86;I;cheia;0.0663;0.0573;1.52;1.31;2.83
Sun;3.0;1.0;2016.0;14:45;23.03;I;cheia;0.0663;0.0573;1.53;1.32;2.85
Sun;3.0;1.0;2016.0;15:00;23.23;I;cheia;0.0663;0.0573;1.54;1.33;2.87
Sun;3.0;1.0;2016.0;15:15;22.82;I;cheia;0.0663;0.0573;1.51;1.31;2.82
